name,firstdet,firstdetmag,jump,lastnondet,texp,gap,Npre_g,Npre_r,Npost_g,Npost_r,slope_peak_r,slope_peak_g,slope_peak_r10,slope_peak_g10,peakr,peakre,peakg,peakge,peakrmjd,peakgmjd,redshift,peakr_app,peakg_app,mean_EW,AV_NaD,colorexcess,Avhost,peakrhost,peakghost,peakr_apphost,peakg_apphost,magnitude_change_after,magnitude_change_before,panstarrs_r_mag,panstarrs_r_mag_err,pipeline_ineffciency_host,pipeline_ineffciency_targetbyhost
ZTF19abbnamr,58660.46,-17.31,0.09,58657.44,58658.95,3.0,2.0,16.0,196.0,226.0,-0.0,-0.0,0.0,-0.03,-17.4,0.0,-17.43,0.0,58682.45,58668.46,0.0139,16.569384921119706,16.539384921119705,,,-0.2744040217408764,0.0,-17.4,-17.43,16.57,16.54,0.1,,20.44916570554167,0.003416343236188663,0.9998811711375071,0.9898352130435376
ZTF19abbwfgp,58661.32,-15.53,2.63,58660.34,58660.83,1.0,12.0,14.0,143.0,82.0,-0.0,-0.0,-0.01,-0.04,-18.16,0.0,-18.3,0.0,58674.32,58671.23,0.02592,17.182127011801864,17.042127011801863,,,-0.3323824382860716,0.0,-18.16,-18.3,17.18,17.04,0.4,,20.93838312301247,0.003679524302723495,0.9995279918139955,0.988343533873537
ZTF19abctzkc,58646.45,-15.47,0.02,58642.42,58644.435,4.0,0.0,0.0,6.0,42.0,-0.0,-0.02,-0.01,-0.02,-15.49,0.0,-14.75,0.0,58652.46,58646.45,0.01867,19.12786835935824,19.86786835935824,,,0.0737242316744423,0.21,-15.67,-15.0,18.95,19.62,0.4,,21.24230232247421,0.0054597493440577466,0.9636299825212871,0.9308683198049233
ZTF19abejaiy,58671.2,-14.82,0.63,58669.19,58670.195,2.0,,14.0,,5.0,-0.0,,-0.0,,-15.45,0.0,,,58687.2,,0.01704,18.96682323988526,,,,,0.0,-15.45,,18.97,,0.2,,21.82840051815061,0.007303076480409413,0.9744086365239913,0.968855026936796
ZTF19abjrjdw,58689.17,-17.0,0.56,58686.3,58687.735,3.0,0.0,9.0,25.0,38.0,-0.0,-0.01,-0.01,-0.03,-17.56,0.0,-17.42,0.0,58713.17,58699.2,0.0224,17.45947613165659,17.599476131656587,,,-0.1837336801150859,0.0,-17.56,-17.42,17.46,17.6,0.2,,20.061082073948597,0.0026499403166192056,0.9991189862777956,0.9587547941040896
ZTF19abjsmmv,58694.22,-16.5,0.63,58692.3,58693.26,2.0,6.0,6.0,63.0,34.0,-0.0,-0.01,-0.01,-0.02,-17.13,0.0,-17.37,0.0,58707.17,58705.22,0.0193,17.560964138130498,17.320964138130496,,,-0.6827157923387098,0.0,-17.13,-17.37,17.56,17.32,0.5,,19.79745239939748,0.0016865950747681395,0.998893054215337,0.939169034684801
ZTF19ablfoqa,58694.48,-15.45,0.48,58693.48,58693.98,1.0,0.0,0.0,20.0,22.0,-0.01,-0.01,-0.01,-0.02,-15.93,0.0,-15.94,0.0,58695.47,58694.48,0.032,19.87950592099871,19.869505920998712,,,-0.2348805545427742,0.0,-15.93,-15.94,19.88,19.87,0.5,,20.849246809885003,0.00523477772902999,0.8298489147573078,0.7887146962783372
ZTF19abllxfy,58690.31,-14.55,0.81,58675.44,58682.875,15.0,0.0,255.0,19.0,1.0,0.02,-0.0,,-0.01,-15.36,0.01,-14.85,0.0,58810.35,58690.31,0.01998,19.40726657804472,19.917266578044718,,,-0.3830004443194795,0.0,-15.36,-14.85,19.41,19.92,0.1,0.3,22.53822677087105,0.020605084121989786,0.9338791362244039,0.976782819417432
ZTF19abpyqog,58711.18,-15.6,1.62,58705.33,58708.255000000005,6.0,8.0,48.0,70.0,139.0,-0.0,-0.0,-0.01,-0.03,-17.22,0.0,-17.24,0.0,58723.18,58717.2,0.031,18.518957975538925,18.498957975538925,,,-0.2981214953597833,0.0,-17.22,-17.24,18.52,18.5,0.4,,24.647750961524256,0.1437914446417081,0.9905101787371555,0.9991748987217263
ZTF19abqhobb,58714.16,-16.34,1.25,58713.24,58713.7,1.0,11.0,11.0,97.0,123.0,-0.0,-0.0,-0.01,-0.03,-17.59,0.0,-17.48,0.0,58724.18,58722.16,0.01815,16.96567835932475,17.07567835932475,,,-0.3126080150712606,0.0,-17.59,-17.48,16.97,17.08,0.3,,20.962700878722362,0.004188657999683193,0.9997100184582532,0.9910756477642112
ZTF19abqrhvt,58715.42,-17.41,0.68,58711.4,58713.41,4.0,2.0,3.0,11.0,20.0,-0.0,-0.0,-0.02,-0.05,-18.09,0.0,-18.19,0.0,58727.42,58721.5,0.02104,16.791248359745612,16.69124835974561,,,-0.2952238644026588,0.0,-18.09,-18.19,16.79,16.69,0.7,,23.170568200602702,0.01875717276737737,0.9998041869160296,0.9993767602112923
ZTF19abqrhvy,58715.42,-17.03,1.15,58714.37,58714.895,1.0,17.0,27.0,126.0,140.0,-0.0,-0.0,-0.01,-0.03,-18.18,0.0,-18.09,0.0,58731.42,58726.38,0.03201,17.63020045351218,17.72020045351218,,,-0.1441425801554232,0.0,-18.18,-18.09,17.63,17.72,0.3,,25.17381251802097,0.185938148535481,0.9987065511799454,0.9998308965684031
ZTF19abrnjwi,58719.43,-16.18,1.02,58716.42,58717.925,3.0,2.0,5.0,26.0,34.0,-0.0,-0.0,-0.01,-0.02,-17.2,0.0,-16.93,0.0,58741.43,58726.39,0.02827,18.334380777023977,18.604380777023977,,,-0.1773334474585926,0.0,-17.2,-16.93,18.33,18.6,0.3,,23.481986033881036,0.03936003906216092,0.9937169630175515,0.9975261861768152
ZTF19abwztsb,58734.23,-16.01,0.22,58729.15,58731.69,5.0,2.0,49.0,25.0,40.0,-0.0,-0.0,0.0,-0.02,-16.23,0.0,-16.15,0.0,58754.16,58737.23,0.00741,16.362651848597533,16.442651848597535,,,-0.4014298616483674,0.0,-16.23,-16.15,16.36,16.44,0.2,,25.504483281346353,0.2329775242699815,0.9999253923356639,0.9999717962619632
ZTF19abzmoov,58737.13,-15.87,0.81,58734.17,58735.65,3.0,1.0,11.0,5.0,123.0,-0.0,-0.0,-0.01,,-16.68,0.0,-16.44,0.0,58758.17,58744.13,0.02482,18.566177830418724,18.806177830418722,,,-0.1437310259399883,0.0,-16.68,-16.44,18.57,18.81,0.2,,20.60080067866276,0.0036730790404434833,0.9894568413613803,0.9248855324184234
ZTF19acalxgp,58737.33,-15.45,0.41,58733.37,58735.350000000006,4.0,0.0,17.0,4.0,3.0,-0.0,-0.0,-0.02,-0.0,-15.86,0.0,-15.62,0.0,58812.33,58737.46,0.0294,19.76131083754079,20.001310837540792,,,-0.2824271197413633,0.0,-15.86,-15.62,19.76,20.0,0.8,0.1,21.00410667338167,0.003144727720673105,0.8642078448612026,0.8352387764132096
ZTF19acblhxc,58756.39,-16.87,0.16,58750.38,58753.385,6.0,0.0,3.0,17.0,33.0,-0.0,-0.01,-0.0,-0.04,-17.03,0.0,-16.97,0.0,58762.39,58756.42,0.01696,17.37647324687547,17.436473246875472,,,0.060350613284531,0.21,-17.21,-17.22,17.19,17.19,0.5,,20.800515872729434,0.0038947034944712706,0.9992690595137017,0.9831736982390589
ZTF19acbpqlh,58711.2,-15.42,0.86,58708.33,58709.765,3.0,1.0,25.0,49.0,29.0,-0.0,-0.0,-0.0,-0.02,-16.28,0.0,-15.84,0.0,58774.23,58755.2,0.026,19.068948332341904,19.508948332341905,,,-0.4693030138447207,0.0,-16.28,-15.84,19.07,19.51,0.2,1.3,23.637015966526214,0.05227850553314683,0.9680040964803124,0.9952743028327503
ZTF19acbwejj,58758.1,-16.96,0.84,58750.13,58754.115,8.0,0.0,12.0,28.0,66.0,-0.0,-0.02,-0.02,0.0,-17.8,0.0,-16.06,0.0,58790.1,58830.57,0.01434,16.23778178379678,17.977781783796782,,,-0.1892048271639955,0.0,-17.8,-16.06,16.24,17.98,0.9,,24.54072140611073,0.09759810667931927,0.999943677111779,0.9999277888391103
ZTF19acewuwn,58772.21,-16.32,0.64,58771.26,58771.735,1.0,5.0,8.0,39.0,25.0,-0.0,-0.0,-0.01,-0.01,-16.96,0.0,-16.68,0.0,58797.2,58787.21,0.027,18.472518717734587,18.75251871773459,,,-0.2772713053127815,0.0,-16.96,-16.68,18.47,18.75,0.2,,23.326692127969586,0.03197457753469603,0.9914442924272032,0.996566223789689
ZTF19acftfav,58774.2,-15.5,1.01,58773.2,58773.7,1.0,2.0,20.0,39.0,28.0,-0.0,-0.0,-0.01,-0.03,-16.51,0.0,-16.23,0.0,58791.2,58783.22,0.01339,17.377372751833928,17.65737275183393,,,0.0035512710155264,0.0,-16.51,-16.23,17.38,17.66,0.4,,20.983267358178377,0.004049846343068048,0.9992675786902901,0.986233463197204
ZTF19acgbkzr,58775.3,-15.84,0.89,58774.21,58774.755000000005,1.0,0.0,37.0,42.0,28.0,-0.0,-0.01,-0.01,-0.04,-16.73,0.0,-16.68,0.0,58793.3,58781.21,0.02551,18.576840051477017,18.626840051477018,,,-0.1639188029657735,0.0,-16.73,-16.68,18.58,18.63,0.3,,23.13910091339367,0.05283602364742107,0.9892034314404249,0.9952435948729293
ZTF19acgzwbm,58776.47,-15.02,1.32,58764.5,58770.485,12.0,0.0,7.0,10.0,19.0,-0.0,-0.02,-0.0,-0.02,-16.34,0.0,-16.18,0.0,58806.47,58778.5,0.01989,18.417316018947066,18.577316018947066,,,-0.2158321798855306,0.0,-16.34,-16.18,18.42,18.58,0.0,,20.657417010166753,0.004639726288073253,0.9924367321612587,0.9393999425704331
ZTF19aclobbu,58788.27,-16.6,1.03,58786.26,58787.265,2.0,27.0,27.0,51.0,72.0,-0.0,-0.0,-0.01,-0.03,-17.63,0.0,-17.62,0.0,58798.27,58796.36,0.0175,16.845420094366187,16.855420094366185,,,-0.4297166121389665,0.0,-17.63,-17.62,16.85,16.86,0.3,,20.526456620995397,0.0034451116349658306,0.9997787906428931,0.9873312502518807
ZTF19acnphay,58772.54,-14.11,0.4,58766.51,58769.525,6.0,,0.0,,45.0,-0.01,,-0.0,,-14.51,0.0,,,58772.54,,0.01434,19.527781783796783,,,,0.7728892467797204,2.4,-16.57,,17.46,,0.2,,21.879064129079303,0.01180441081925931,0.9150182640256452,0.9461170126151726
ZTF19acrcxri,58797.11,-16.76,1.66,58793.0,58795.055,4.0,6.0,6.0,10.0,23.0,-0.0,-0.0,-0.02,-0.03,-18.42,0.0,-18.4,0.0,58811.11,58807.19,0.0274,17.045099370253226,17.06509937025323,,,-0.2321075057801954,0.0,-18.42,-18.4,17.05,17.07,0.5,,21.870249793190695,0.008288419301850836,0.9996532559815414,0.9964530983484805
ZTF19acryurj,58800.29,-15.81,2.29,58796.12,58798.205,4.0,4.0,8.0,19.0,26.0,-0.0,-0.0,-0.02,-0.04,-18.1,0.0,-17.98,0.0,58813.29,58815.2,0.02203,16.882705983675784,17.002705983675785,0.895,0.6981,-0.2454869663667888,0.0,-18.1,-17.98,16.88,17.0,0.7,,22.399240026198814,0.013710919504319055,0.9997594220796577,0.9983625766030987
ZTF19actnwtn,58804.49,-16.45,0.41,58802.55,58803.52,2.0,8.0,4.0,80.0,177.0,-0.0,-0.0,-0.01,-0.04,-16.86,0.0,-16.37,0.0,58826.55,58817.49,0.025,18.402160961410814,18.892160961410813,2.48,1.9344000000000001,0.1946406178130014,0.57,-17.35,-17.04,17.92,18.22,0.3,,20.566699492050216,0.003553368460506963,0.9926886085028133,0.9343957261829703
ZTF19actnyae,58805.52,-16.76,0.12,58802.56,58804.03999999999,3.0,0.0,13.0,35.0,76.0,-0.0,-0.02,-0.04,-0.01,-16.88,0.0,-16.71,0.0,58859.55,58805.52,0.0315,18.89450582994669,19.06450582994669,,,-0.2907592664271698,0.0,-16.88,-16.71,18.89,19.06,1.5,0.0,22.98816212169619,0.02599062895841476,0.9781701963412771,0.9919843302915893
ZTF19acvtrxj,58812.55,-17.45,0.07,58804.54,58808.545,8.0,0.0,0.0,16.0,38.0,-0.0,-0.04,-0.02,-0.06,-17.52,0.0,-17.34,0.0,58812.55,58819.55,0.02501,17.743045595194015,17.923045595194015,,,0.019681783062385,0.07,-17.58,-17.42,17.68,17.84,0.7,,21.734805628628635,0.00818500996213563,0.9983330043848945,0.9910233311264784
ZTF19acwrrvg,58819.22,-18.43,0.23,58814.24,58816.73,5.0,3.0,1.0,35.0,40.0,-0.0,-0.0,-0.02,-0.05,-18.66,0.0,-18.77,0.0,58826.26,58821.22,0.027,16.772518717734588,16.66251871773459,,,-0.1992197433367188,0.0,-18.66,-18.77,16.77,16.66,0.9,,20.887259500855258,0.00527111464026517,0.9998122715486751,0.9921700572076929
ZTF19acxgwvo,58820.15,-16.83,0.07,58811.17,58815.66,9.0,0.0,0.0,4.0,14.0,-0.04,-0.02,-0.01,-0.03,-16.9,0.0,-16.43,0.0,58828.13,58820.15,0.01459,17.175724270264027,17.645724270264026,,,0.1219411647435155,0.35,-17.2,-16.85,16.87,17.23,0.6,,20.440152019930025,0.0034633246475412496,0.9995347445949345,0.9799437615115563
ZTF19acyjjni,58831.56,-16.4,0.18,58814.51,58823.035,17.0,0.0,5.0,81.0,237.0,-0.0,-0.01,-0.01,-0.03,-16.58,0.0,-16.26,0.0,58848.49,58831.56,0.02754,18.896392477121864,19.21639247712186,,,0.1488166236552442,0.42,-16.94,-16.76,18.53,18.71,0.4,,20.79926600056656,0.0038126382764864485,0.9780793027248156,0.913961954111336
ZTF19acykzsk,58827.24,-15.36,0.89,58819.21,58823.225,8.0,0.0,38.0,35.0,1.0,0.0,-0.01,,-0.02,-16.25,0.0,-15.94,0.0,58912.24,58828.12,0.0206,18.584637780278975,18.894637780278977,,,0.0185012826642844,0.07,-16.31,-16.02,18.52,18.81,,0.1,22.49159792708802,0.0182201256336435,0.9890142969995674,0.9901371679524209
ZTF19acytcsg,58833.44,-17.02,0.58,58831.55,58832.495,2.0,1.0,19.0,95.0,156.0,-0.0,-0.0,-0.0,-0.02,-17.6,0.0,-17.55,0.0,58855.44,58838.5,0.0319,18.20254889787629,18.25254889787629,,,-0.3636082289160161,0.0,-17.6,-17.55,18.2,18.25,0.1,,20.936592745845793,0.005010526084353971,0.9953231138640134,0.9642406675445863
ZTF19adakmbh,58837.07,-15.88,0.62,58831.13,58834.1,6.0,0.0,7.0,2.0,11.0,-0.0,-0.03,-0.01,-0.0,-16.5,0.0,-15.51,0.0,58887.07,58851.12,0.01799,18.036188880732475,19.026188880732477,3.79,2.9562,0.5341368228178625,1.63,-17.9,-17.44,16.64,17.1,0.8,0.2,20.20542653355953,0.0027848210644020235,0.9967795715004985,0.9347178280463485
ZTF20aarenrz,59390.2,-15.56,0.99,59387.3,59388.75,3.0,6.0,9.0,17.0,30.0,-0.0,-0.0,-0.02,-0.03,-16.55,0.0,-16.39,0.0,59443.28,59399.2,0.00901,16.469844584544436,16.629844584544436,,,-0.282983742153199,0.0,-16.55,-16.39,16.47,16.63,1.3,0.1,18.980049516376994,0.0014887907397276993,0.9999050281342959,0.9545081594173536
ZTF21aaabwem,59215.51,-16.47,0.32,59206.55,59211.03,9.0,0.0,6.0,12.0,18.0,-0.0,-0.02,-0.01,-0.03,-16.79,0.0,-16.89,0.0,59225.54,59215.51,0.03175,19.00207326658238,18.902073266582377,,,-0.1706208104015822,0.0,-16.79,-16.89,19.0,18.9,0.4,,23.376779209996545,0.03680626556374398,0.9723531159062446,0.9941374689416019
ZTF21aaagypx,59216.41,-16.67,0.76,59210.43,59213.42,6.0,2.0,9.0,97.0,102.0,-0.0,-0.0,-0.01,-0.03,-17.43,0.0,-17.46,0.0,59228.41,59220.44,0.0271,18.01070805158419,17.980708051584188,,,-0.1646167346504859,0.0,-17.43,-17.46,18.01,17.98,0.3,,20.07979995216416,0.003228854214305328,0.9969585914692781,0.9275256556577003
ZTF21aabfwwl,59219.42,-15.15,0.4,59216.41,59217.915,3.0,0.0,13.0,57.0,47.0,-0.0,-0.01,-0.0,-0.03,-15.55,0.0,-15.56,0.0,59233.43,59219.42,0.01363,18.376345014283213,18.366345014283212,,,-0.2193217642704465,0.0,-15.55,-15.56,18.38,18.37,0.1,,21.238867522720316,0.005303391591850669,0.9930986382397496,0.9688869772842775
ZTF21aabygea,59221.44,-16.39,0.89,59217.52,59219.48,4.0,5.0,5.0,32.0,53.0,-0.0,-0.0,-0.01,-0.03,-17.28,0.0,-17.16,0.0,59238.44,59233.46,0.01932,17.41324591243133,17.53324591243133,,,-0.2548442100432831,0.0,-17.28,-17.16,17.41,17.53,0.3,,22.200004343260705,0.015010385504460638,0.9992060129167223,0.9962977299389347
ZTF21aaeoqxf,59227.46,-16.4,1.21,59223.48,59225.47,4.0,2.0,2.0,14.0,21.0,-0.0,-0.01,-0.02,-0.04,-17.61,0.0,-17.56,0.0,59242.5,59239.46,0.02229,17.398607282398494,17.448607282398495,,,-0.1156090856719587,0.0,-17.61,-17.56,17.4,17.45,0.7,,20.621149096120035,0.00446316293318001,0.9992317369135615,0.979000046438343
ZTF21aaeqwov,59119.47,-14.95,1.44,59118.52,59118.995,1.0,24.0,174.0,319.0,275.0,-0.0,-0.0,-0.01,-0.01,-16.39,0.0,-16.24,0.0,59195.47,59129.47,0.0187,18.23140391075372,18.381403910753722,,,-0.3246635845116604,0.0,-16.39,-16.24,18.23,18.38,0.7,0.1,20.861865798004985,0.005164257504278416,0.9950107315491642,0.9600148506214231
ZTF21aafepon,59231.11,-15.33,0.85,59230.19,59230.65,1.0,6.0,7.0,14.0,155.0,-0.0,-0.0,-0.0,-0.02,-16.18,0.0,-15.83,0.0,59249.15,59239.11,0.01179,17.42839619171361,17.77839619171361,,,0.0328941280944928,0.07,-16.24,-15.91,17.37,17.69,0.1,,21.572786483178053,0.009491788944862892,0.9991784832015937,0.9924240284721055
ZTF21aafkwtk,59231.45,-16.31,0.67,59227.51,59229.48,4.0,1.0,5.0,64.0,89.0,-0.0,-0.0,-0.0,-0.03,-16.98,0.0,-16.92,0.0,59254.49,59240.45,0.02689,18.443476010435834,18.503476010435833,,,-0.0638876265910557,0.0,-16.98,-16.92,18.44,18.5,0.1,,21.906053450773072,0.01270632765482365,0.9919815345415288,0.9838734496676104
ZTF21aagtqna,59248.51,-16.06,0.78,59228.55,59238.53,20.0,3.0,22.0,42.0,46.0,-0.0,-0.0,-0.01,-0.02,-16.84,0.0,-16.69,0.0,59307.54,59256.51,0.02349,18.2844242821095,18.4344242821095,,,-0.3726760687734974,0.0,-16.84,-16.69,18.28,18.43,0.3,0.1,22.12866820517434,0.013219898224669104,0.9943816454388935,0.9894265691057079
ZTF21aahgspm,59251.14,-16.4,1.03,59250.2,59250.67,1.0,10.0,10.0,16.0,112.0,-0.0,-0.0,-0.0,-0.05,-17.43,0.0,-17.26,0.0,59265.18,59261.14,0.01649,16.91467570097206,17.08467570097206,,,-0.1163031801671971,0.0,-17.43,-17.26,16.91,17.08,0.0,,22.288239796894178,0.02563059800547113,0.9997414704806336,0.9980785650184354
ZTF21aaipypa,59253.35,-16.62,1.72,59251.44,59252.395,2.0,7.0,15.0,50.0,44.0,-0.0,-0.0,-0.01,-0.03,-18.34,0.0,-18.12,0.0,59270.35,59266.36,0.02547,16.963367655327378,17.183367655327377,,,-0.1673634188869443,0.0,-18.34,-18.12,16.96,17.18,0.4,,22.0207016478446,0.010762399692352374,0.9997115228332218,0.9972635299796856
ZTF21aakvroo,59258.49,-15.99,1.12,59255.43,59256.96,3.0,8.0,13.0,41.0,82.0,-0.0,-0.0,-0.01,-0.02,-17.11,0.0,-16.96,0.0,59289.49,59288.52,0.03168,18.67716806171437,18.827168061714367,,,-0.5626614164311806,0.0,-17.11,-16.96,18.68,18.83,0.4,,21.585545362802012,0.0068957297951790794,0.9865039544183029,0.9703993981701838
ZTF21aaluqkp,59264.33,-16.92,0.07,59262.36,59263.345,2.0,4.0,0.0,28.0,22.0,-0.0,-0.0,-0.01,-0.03,-16.99,0.0,-16.77,0.0,59270.39,59273.33,0.02511,18.281872871955674,18.501872871955673,,,-0.2885086985687505,0.0,-16.99,-16.77,18.28,18.5,0.2,,22.792403856687443,0.017298595507603234,0.9944136495410371,0.9949611176087887
ZTF21aalxurx,59264.4,-14.96,1.37,59255.43,59259.915,9.0,16.0,66.0,102.0,78.0,-0.0,-0.0,-0.0,-0.0,-16.33,0.0,-16.0,0.0,59334.36,59303.4,0.02728,19.125374428031336,19.455374428031334,,,-0.6398703979555578,0.0,-16.33,-16.0,19.13,19.46,0.2,0.1,23.6469407888019,0.04771876716612179,0.9638262751481532,0.9950227456607934
ZTF21aanjvng,59271.23,-16.34,0.31,59267.3,59269.265,4.0,0.0,18.0,18.0,1.0,-0.0,-0.03,-0.01,-0.03,-16.65,0.01,-16.49,0.0,59381.26,59271.23,0.03005,19.019843517168866,19.179843517168866,1.49,1.1622000000000001,-0.1164237531975794,0.0,-16.65,-16.49,19.02,19.18,1.2,0.3,21.329565203612436,0.005869124911520563,0.9712569220971717,0.9436924953437466
ZTF21aantsla,59275.18,-16.0,0.44,59273.45,59274.315,2.0,9.0,7.0,92.0,110.0,-0.0,-0.0,-0.0,-0.03,-16.44,0.0,-16.34,0.0,59290.33,59281.18,0.02073,18.40851037465954,18.50851037465954,,,-0.0661249606343367,0.0,-16.44,-16.34,18.41,18.51,0.1,,21.19606308422013,0.004879991695328223,0.9925841111910915,0.966251867301081
ZTF21aanzcuj,59276.27,-15.65,1.04,59275.44,59275.855,1.0,6.0,71.0,96.0,50.0,-0.0,-0.0,-0.02,-0.01,-16.69,0.0,-16.41,0.0,59347.41,59288.27,0.02359,18.443811435924832,18.723811435924834,,,-0.4188685512852119,0.0,-16.69,-16.41,18.44,18.72,0.9,0.1,23.79121424239913,0.05483633667965258,0.9919755249034915,0.9980215073484339
ZTF21aaobkmg,59276.49,-15.13,0.21,59270.49,59273.49,6.0,0.0,19.0,33.0,25.0,-0.0,-0.02,0.0,-0.02,-15.34,0.0,-15.16,0.0,59330.49,59276.51,0.01547,18.864347653507526,19.044347653507526,,,-0.0291147321137877,0.0,-15.34,-15.16,18.86,19.04,0.2,0.0,21.75385322154533,0.010251669886615316,0.9795740643701383,0.9697857832157555
ZTF21aapkcmr,59290.39,-17.44,0.11,59280.43,59285.41,10.0,0.0,4.0,64.0,85.0,-0.0,-0.02,-0.02,-0.05,-17.55,0.0,-17.32,0.0,59294.39,59290.4,0.03003,18.118365597444797,18.348365597444797,,,0.1399608935207893,0.42,-17.91,-17.82,17.75,17.85,0.7,,20.38035581352149,0.0027224213107733164,0.996127535209448,0.9407815445191261
ZTF21aapliyn,59291.28,-16.93,0.18,59281.26,59286.27,10.0,0.0,15.0,114.0,117.0,-0.0,-0.0,0.0,-0.03,-17.11,0.0,-17.06,0.0,59306.37,59291.28,0.02805,18.407060898891892,18.457060898891893,,,-0.2850795208916727,0.0,-17.11,-17.06,18.41,18.46,0.1,,22.95190959947847,0.02852904251897664,0.9926080961787384,0.9951503185131779
ZTF21aaqgmjt,59293.2,-136.78,-121.76,59291.34,59292.27,2.0,6.0,62.0,85.0,36.0,-0.0,-0.01,-0.1,-0.01,-15.02,0.0,-14.91,0.0,59381.24,59300.2,0.00331,15.566356478278824,15.676356478278823,,,-0.3027802133816323,0.0,-15.02,-14.91,15.57,15.68,0.8,0.0,20.41397471290034,0.003828710140531453,0.9999875795161819,0.9965409916126285
ZTF21aaqjmps,59294.27,-17.11,0.99,59291.38,59292.825,3.0,7.0,7.0,30.0,52.0,-0.0,-0.0,-0.02,-0.05,-18.1,0.0,-17.98,0.0,59308.29,59306.27,0.02459,17.125588399114427,17.24558839911443,,,-0.0025928998993287,0.0,-18.1,-17.98,17.13,17.25,0.7,,21.88694559988731,0.008586224139209073,0.9995843892982736,0.99619122518719
ZTF21aaqldsj,59294.27,-16.19,0.76,59292.37,59293.32,2.0,9.0,17.0,74.0,87.0,-0.0,-0.0,-0.01,-0.03,-16.95,0.0,-16.69,0.0,59318.41,59306.27,0.03163,18.83365784873396,19.093657848733958,,,-0.0709716342875607,0.0,-16.95,-16.69,18.83,19.09,0.2,,20.65192366972925,0.004568203437517367,0.9809118397402692,0.9062068412431739
ZTF21aaqugxm,59300.33,-17.2,0.92,59298.42,59299.375,2.0,11.0,9.0,56.0,141.0,-0.0,-0.0,-0.01,-0.04,-18.12,0.0,-18.08,0.0,59312.19,59308.33,0.01882,16.515490385728153,16.555490385728156,,,-0.1514326617672358,0.0,-18.12,-18.08,16.52,16.56,0.6,,21.363383030874253,0.0057796874439471155,0.9998947490356611,0.9965420515694567
ZTF21aaqyifh,59301.25,-14.77,1.48,59293.28,59297.265,8.0,16.0,17.0,1.0,35.0,-0.0,0.04,-0.01,,-16.25,0.01,-15.19,0.0,59377.28,59357.25,0.01852,18.350106106595035,19.410106106595038,,,0.2207977296383761,0.71,-16.86,-16.03,17.74,18.57,0.8,0.5,23.078474415749728,0.0290891542491016,0.9934919844752818,0.9960483379234235
ZTF21aaqyuun,59302.26,-15.88,0.5,59298.4,59300.33,4.0,0.0,31.0,67.0,40.0,-0.0,-0.01,-0.0,-0.02,-16.38,0.0,-16.37,0.0,59323.26,59302.35,0.0195,18.333677696116045,18.343677696116043,,,-0.2664685589458851,0.0,-16.38,-16.37,18.33,18.34,0.1,,22.098563949473952,0.016762533662780698,0.9937268393169797,0.9884544385509647
ZTF21aardvtn,59119.47,-14.89,1.53,59118.52,59118.995,1.0,22.0,184.0,319.0,265.0,-0.0,-0.0,-0.01,-0.02,-16.42,0.0,-16.19,0.0,59197.47,59128.47,0.0187,18.20140391075372,18.43140391075372,,,-0.3047910718108632,0.0,-16.42,-16.19,18.2,18.43,0.9,0.1,20.493722643484787,0.0038729863966404272,0.9953350995539314,0.9426470832788728
ZTF21aasksnl,59301.41,-15.5,0.22,59282.51,59291.96000000001,19.0,,56.0,,48.0,-0.0,,-0.03,,-15.72,0.0,,,59375.41,,0.02832,19.818298682746317,,,,0.1283144752227535,0.42,-16.08,,19.45,,0.8,0.8,23.30991642654392,0.033343914409618855,0.8484341911378427,0.9843818020647522
ZTF21aavhnpk,59317.44,-16.78,0.55,59308.48,59312.96000000001,9.0,2.0,4.0,53.0,161.0,-0.0,-0.0,-0.01,-0.04,-17.33,0.0,-17.34,0.0,59329.44,59323.49,0.02805,18.187060898891893,18.17706089889189,,,-0.1800261684866184,0.0,-17.33,-17.34,18.19,18.18,0.4,,19.968080503832162,0.002132405429519039,0.9954826765112937,0.9025981416808333
ZTF21aaxtzzj,59334.26,-16.25,0.26,59329.24,59331.75,5.0,0.0,6.0,22.0,71.0,-0.0,-0.01,-0.01,-0.02,-16.51,0.0,-15.73,0.0,59339.26,59335.24,0.02894,19.076325299919137,19.85632529991914,,,0.4685010862336122,1.41,-17.72,-17.4,17.86,18.18,0.4,,21.03603491868029,0.003748976789834709,0.9674856252764109,0.9188406452394222
ZTF21aazhegf,59340.18,-15.64,2.11,59338.18,59339.18,2.0,5.0,7.0,1.0,65.0,-0.0,-0.0,-0.03,,-17.75,0.0,-17.92,0.0,59355.24,59354.18,0.03298,18.126581405633054,17.956581405633052,,,-0.5994308574170057,0.0,-17.75,-17.92,18.13,17.96,0.7,,22.018503554811787,0.010059041515736292,0.9960555172986603,0.9899712145907158
ZTF21abbomrf,59349.24,-15.35,0.37,59346.38,59347.81,3.0,4.0,69.0,86.0,31.0,-0.0,-0.0,-0.0,-0.02,-15.72,0.0,-15.5,0.0,59412.3,59354.24,0.0152,18.44566986722159,18.665669867221588,,,-0.0716670025524859,0.0,-15.72,-15.5,18.45,18.67,0.3,0.1,21.80060289141886,0.010457966231895146,0.9919421473517553,0.9818432324983295
